Del,Nig,Dos
0.012171546422662665,0.5826195433117124,0.006077484248067202
0.012171546422662665,0.5826195433117124,0.006077484248067202
0.04798421353058775,0.6144815683546551,0.14794202206813695
0.19067105442529664,0.7025929239322478,0.09136627253301416
0.8631510823948938,0.20185784085163125,0.1271885713935964
0.8963133941847025,0.20368587628946352,0.12407300087591117
1.1541717828639046,0.005579315514729649,0.1068173185133749
0.19934600623874962,0.7446518855084177,0.10135256873139364
0.24189537266788794,0.04121409608764725,0.03224893532151097
0.29946172148331274,3.5471615142385423e-4,0.04421952059143543
0.38992964351440135,0.3579400385571516,0.16922388022681628
0.048079278265564955,1.684746569431618,0.2494950980075498
0.05913663122158861,1.6389819000982915,0.866920888885179
0.17946764985933925,1.7936434968132,0.8349738590354084
0.04180280705449047,1.760349956553749,0.8372129809467005
0.06780134152136404,1.7062142101647735,0.8282558285929573
0.10892494880982252,1.6806297620513473,NA
0.11856014083231367,1.022728332197226,NA
0.0794935984463225,0.7824749534901579,NA
0.09329501745157752,0.8270192861953924,NA
0.5152445038978016,1.404875480303391,NA
0.20306366255451216,1.3531009537925829,NA
0.047627818558599884,2.247434918347577,NA
0.0919465519602274,2.3365964233881296,1.378764579955262
0.02757454474747208,1.810501013063438,NA
0.2688118659963139,1.6255246675805874,NA
0.03816275452561219,1.6502276417071888,NA
0.05886775878197284,1.078231460250458,NA
0.09740027033174958,1.5806444027501434,NA
0.19852447597594428,1.426798894043326,NA
0.01663364319123397,1.3159677040384716,NA
0.40287039387121226,1.5820304509746108,NA
0.957278466556363,1.137961974755326,NA
0.48626055018079506,0.6814777333943696,0.600724923054664
0.07149181715871464,0.24412794167067825,NA
0.10246780698774043,0.22160623249496816,0.9501197823051275
0.3032430604196609,0.24625060149617806,NA
0.9340463226727448,0.08844283060299676,NA
1.4022038806515251,0.08203615157023371,NA
1.3783358027875499,0.3220235825292808,NA
1.3094298076258457,0.34178791546293386,NA
1.2266751642934077,0.4579294103728948,NA
1.450434573652145,0.44720466904400646,NA
1.612214411107811,0.4515866549986621,NA
1.5137654486831509,0.31569171806011126,NA
