Del,Nig,Dos
0.6215508658439167,0.8876492072931829,0.2337741059329514
0.6215508658439167,0.8876492072931829,0.2337741059329514
0.6426308679679238,1.1551643922993091,0.15254562967202429
0.29557415731171116,1.3101218251067661,0.06932127093733516
0.44466196673408986,0.9128465714618683,0.034737503524222224
0.40243005014362393,0.9771229777481453,0.018399019412473468
0.5916466827731878,0.753860926005172,0.03135829515059336
0.3971719761938385,0.023363660035750786,0.23982472795098841
0.74305460884349,0.5648662409151534,0.09816835431252147
0.792598735449271,0.6010902129242898,0.08952661365136386
0.7254410158488709,0.7701119869807458,0.06819955001765596
0.4617668139341434,1.9664260518692143,0.09750878144201612
0.46774436403178304,1.841298513374141,0.9660460029433632
0.4214417954931497,2.0093099318290677,0.9670341727977211
0.3365521299678545,1.9609362513613133,0.9159592666621249
0.5191514017789449,1.9720422568401137,0.9074416184814387
0.3629328757631438,1.796990241308399,NA
0.33966888515923316,1.164279387267931,NA
0.4482727055486468,0.9962957782544596,NA
0.4162072919923873,0.9972193873579969,NA
0.7435265960657788,1.4936814503153917,NA
0.5829361501076815,1.580518168652977,NA
0.4621892194944385,2.3943663447695593,NA
0.5633370954615389,2.4865980004227306,1.7372131087793419
0.4884461862112049,1.8095950023667697,NA
0.7761201613160092,1.5388969925040337,NA
0.467794601992121,1.6025216001044154,NA
0.20863406361547154,1.1490022507116886,NA
0.05528906192606993,1.381892185036606,NA
0.1704262777811139,1.3189416023069944,NA
0.07687284231608735,1.293161203868833,NA
0.11283381064564973,1.507957278142414,NA
0.4481307492461039,1.1005888744507846,NA
0.020338077705972284,0.6259879609943217,0.6581465364908144
0.34001381392047975,0.14281622424792,NA
0.36232216188817484,0.41696817148125737,1.002746520149229
0.06815727406336396,0.12211737006411583,NA
0.5577382485409331,0.03908074286816147,NA
0.9631306353743055,0.10358703211099357,NA
1.0488317002196974,0.4201657291526739,NA
0.9636165152857107,0.33992571689212625,NA
0.8733978578776529,0.4277036377407441,NA
1.1281500900194354,0.28507405686885756,NA
1.3242832514356162,0.3158188680859995,NA
1.224258128920074,0.12931140253398204,NA
1.1261160379397355,0.04567463597244195,NA
1.020463247043317,0.3920011499197417,NA
0.7251835343518609,0.5836123466623607,NA
0.0068009536554791946,0.9719106423584292,NA
0.04027863807085536,1.4592827853621524,NA
0.18820026049669422,1.7171283745275383,NA
0.0835488078199056,1.7111939868281154,0.29299911913935045
0.6857185575890854,1.5694424813204804,0.24009848803864803
1.1068948911049874,1.9107965485837382,0.25756606222450296
0.9912486574597805,1.7279729555581405,NA
0.10310512387256553,1.3073324178182226,NA
0.16132394913360457,1.259359939718593,NA
0.508198983478269,0.8661040024529889,NA
0.3526743444899077,1.372937914924719,NA
0.16943164444725076,1.5003937394537783,NA
0.6912360420359898,1.6927645512310898,NA
0.5757221063232065,1.1915707298511065,NA
0.7701997464829767,1.3795465081529907,NA
0.6559187354266551,1.213603052259061,NA
1.0130913344045267,1.4477345606035446,NA
1.0933928015578958,1.6486551308811912,NA
